Nume Miner,ID Miner Rezultat,Nivel Final,Putere Rezultat (GH/s),Bonus Rezultat %,Cost RLT/RST,XP Reward,Timp Craft (Secunde),Poate fi vândut,Miner Sursa 1 Nume,Miner Sursa 1 ID,Miner Sursa 1 Cantitate,Miner Sursa 1 Nivel,Miner Sursa 1 Putere (GH/s),Miner Sursa 1 Bonus %,Piesa 1 Nume,Piesa 1 ID,Piesa 1 Cantitate,Piesa 1 Nivel,Miner Sursa 2 Nume,Miner Sursa 2 ID,Miner Sursa 2 Cantitate,Miner Sursa 2 Nivel,Miner Sursa 2 Putere (GH/s),Miner Sursa 2 Bonus %,Piesa 2 Nume,Piesa 2 ID,Piesa 2 Cantitate,Piesa 2 Nivel,Piesa 3 Nume,Piesa 3 ID,Piesa 3 Cantitate,Piesa 3 Nivel
ASICbit,64f5d71e9e4d628640892a2b,5,300510.0,0.98,10.0,31,0,False,ASICbit,64f5d71e9e4d628640892a23,2,4,114450.0,0.65,Fan,6196269b67433d2dc52e0130,4,4,,,,,,,,,,,,,,
Ask-a-ban,69496999003def9b18642481,1,6570000.0,10.0,0.99,657,0,False,Ask-a-ban,69496999003def9b1864247e,2,0,2500000.0,4.5,Wire,61b3604967433d2dc58893b0,6400,0,,,,,,,,,,,,,,
Ask-a-ban,69496999003def9b18642499,5,320000000.0,50.0,40.0,32000,0,False,Ask-a-ban,69496999003def9b18642493,2,4,120000000.0,38.0,Wire,6196281467433d2dc53872b3,9,4,,,,,,,,,,,,,,
Asmita Machine,69b168095fd2124c0bf83a93,5,3000000000.0,65.0,150.0,300000,0,False,Asmita Machine,69b168095fd2124c0bf83a8c,2,4,625000000.0,40.0,Hashboard,6196289f67433d2dc53c0c5d,30,4,,,,,,,,,,,,,,
Asmita Machine,69b168095fd2124c0bf83a8c,4,625000000.0,40.0,50.0,62500,0,False,Asmita Machine,69b168095fd2124c0bf83a85,2,3,215000000.0,22.0,Hashboard,6319fc56a8ce530569024d79,45,3,,,,,,,,,,,,,,
Asmita Machine,69b168095fd2124c0bf83a85,3,215000000.0,22.0,10.0,21500,0,False,Asmita Machine,69b168095fd2124c0bf83a7e,2,2,65000000.0,12.0,Hashboard,61b35e3767433d2dc57f86a2,150,2,,,,,,,,,,,,,,
Asmita Machine,69b168095fd2124c0bf83a7e,2,65000000.0,12.0,2.5,6500,0,False,Asmita Machine,69b168095fd2124c0bf83a77,2,1,20000000.0,5.0,Hashboard,6319f840a8ce530569ef82b7,750,1,,,,,,,,,,,,,,
Asmita Machine,69b168095fd2124c0bf83a77,1,20000000.0,5.0,0.5,2000,0,False,Asmita Machine,69b168095fd2124c0bf83a73,2,0,6000000.0,3.0,Hashboard,61b3606767433d2dc58913a9,1000,0,,,,,,,,,,,,,,
Asteroids,650d96e23340fbd614a90728,4,11395440.0,2.84,7.0,1140,0,True,Asteroids,650d96e23340fbd614a9071e,2,3,4341120.0,1.74,Wire,6319f969a8ce530569f4b3e8,2,3,,,,,,,,,,,,,,
Asteroids,650d96e23340fbd614a90732,5,29913030.0,4.38,16.0,2992,0,True,Asteroids,650d96e23340fbd614a90728,2,4,11395440.0,2.84,Wire,6196281467433d2dc53872b3,1,4,,,,,,,,,,,,,,
Asteroids,650d96e23340fbd614a9070a,1,630000.0,0.4,0.32,63,0,True,Asteroids,650aa7f148ee2c2ada961804,2,0,240000.0,0.0,Wire,61b3604967433d2dc58893b0,1000,0,,,,,,,,,,,,,,
Atilla's Core,67ab373a011f9732d8775d7d,4,523000000.0,27.5,47.0,52300,0,False,Atilla's Core,67ab373a011f9732d8775d77,2,3,199100000.0,20.5,Wire,6319f969a8ce530569f4b3e8,12,3,,,,,,,,,,,,,,
Aurora Relic,692edf4f1eb679c1ead0d701,1,85000000.0,16.0,12.0,8500,0,True,Aurora Relic,692edf4f1eb679c1ead0d6fe,2,0,32000000.0,8.0,Hashboard,61b3606767433d2dc58913a9,34200,0,,,,,,,,,,,,,,
Aurora Relic,692edf4f1eb679c1ead0d70d,3,550000000.0,65.0,82.5,55000,0,True,Aurora Relic,692edf4f1eb679c1ead0d707,2,2,220000000.0,30.0,Hashboard,61b35e3767433d2dc57f86a2,235,2,,,,,,,,,,,,,,
Aurum,631f77db8238ed283a23287b,1,525000.0,2.1,0.27,53,0,False,Aurum,60c7441465dce86c86607522,2,0,200000.0,2.0,Fan,61b35fea67433d2dc586f7fe,800,0,,,,,,,,,,,,,,
Aurum,631f77df8238ed283a2328af,5,24928155.0,2.55,13.0,2493,0,False,Aurum,631f77de8238ed283a2328a2,2,4,9496410.0,2.43,Fan,6196269b67433d2dc52e0130,5,4,,,,,,,,,,,,,,
Aurum,631f77dd8238ed283a232895,3,3617670.0,2.32,1.86,362,0,False,Aurum,631f77dc8238ed283a232888,2,2,1378125.0,2.21,Fan,61b35dac67433d2dc57d1156,5,2,,,,,,,,,,,,,,
Aurumania,67321539d9b2852bde428a63,5,1250000000.0,41.0,181.0,125000,0,False,Aurumania,67321539d9b2852bde428a5d,2,4,475000000.0,32.0,Hashboard,6196289f67433d2dc53c0c5d,9,4,,,,,,,,,,,,,,
Awaken,65326c7ba072ea9506f99f8b,5,24305190.0,4.38,13.0,2431,0,True,Awaken,65326c7ba072ea9506f99f83,2,4,9259110.0,2.84,Fan,6196269b67433d2dc52e0130,5,4,,,,,,,,,,,,,,
Awaken,65326c7ba072ea9506f99f7b,3,3527265.0,1.74,1.79,353,0,True,Awaken,65326c7ba072ea9506f99f73,2,2,1343685.0,0.96,Fan,61b35dac67433d2dc57d1156,5,2,,,,,,,,,,,,,,
Awaken,65326c7ba072ea9506f99f83,4,9259110.0,2.84,7.0,926,0,True,Awaken,65326c7ba072ea9506f99f7b,2,3,3527265.0,1.74,Fan,6319f918a8ce530569f33dd5,2,3,,,,,,,,,,,,,,
Awaken,65326c7ba072ea9506f99f73,2,1343685.0,0.96,0.68,135,0,True,Awaken,65326c7ba072ea9506f99f6b,2,1,511875.0,0.4,Fan,6319f7baa8ce530569ed16b9,43,1,,,,,,,,,,,,,,
Axiom Core,69b167145fd2124c0bf83159,5,1000000000.0,75.0,5.0,107000,0,False,Axiom Core,69b167145fd2124c0bf83152,2,4,225000000.0,30.0,Wire,6196281467433d2dc53872b3,5,4,,,,,,,,,,,,,,
Axiom Core,69b167145fd2124c0bf83152,4,225000000.0,30.0,2.5,25500,0,False,Axiom Core,69b167145fd2124c0bf8314b,2,3,75000000.0,15.0,Wire,6319f969a8ce530569f4b3e8,10,3,,,,,,,,,,,,,,
Axiom Core,69b167145fd2124c0bf8314b,3,75000000.0,15.0,1.0,9000,0,False,Axiom Core,69b167145fd2124c0bf83144,2,2,22000000.0,8.0,Wire,61b35dcd67433d2dc57daca3,25,2,,,,,,,,,,,,,,
Axiom Core,69b167145fd2124c0bf83144,2,22000000.0,8.0,0.25,3000,0,False,Axiom Core,69b167145fd2124c0bf8313d,2,1,6500000.0,4.0,Wire,6319f81fa8ce530569eee9dd,100,1,,,,,,,,,,,,,,
Axiom Core,69b167145fd2124c0bf8313d,1,6500000.0,4.0,0.05,1050,0,False,Axiom Core,69b167145fd2124c0bf83139,2,0,2000000.0,2.0,Wire,61b3604967433d2dc58893b0,150,0,,,,,,,,,,,,,,
Bad Hammy,698deec477721a2aeef588d6,5,250000000.0,70.0,2.5,25000,0,False,Bad Hammy,698deec477721a2aeef588cf,2,4,75000000.0,30.0,Fan,6196269b67433d2dc52e0130,1,4,,,,,,,,,,,,,,
Bad Hammy,698deec477721a2aeef588cf,4,75000000.0,30.0,1.0,7500,0,False,Bad Hammy,698deec477721a2aeef588c8,2,3,30000000.0,15.0,Fan,6319f918a8ce530569f33dd5,1,3,,,,,,,,,,,,,,
Bad Hammy,698deec477721a2aeef588c8,3,30000000.0,15.0,0.5,3000,0,False,Bad Hammy,698deec477721a2aeef588c1,2,2,10500000.0,9.0,Fan,61b35dac67433d2dc57d1156,1,2,,,,,,,,,,,,,,
Bad Hammy,698deec477721a2aeef588c1,2,10500000.0,9.0,0.25,1050,0,False,Bad Hammy,698deec477721a2aeef588ba,2,1,4000000.0,5.0,Fan,6319f7baa8ce530569ed16b9,25,1,,,,,,,,,,,,,,
Bad Hammy,698deec477721a2aeef588ba,1,4000000.0,5.0,0.01,400,0,False,Bad Hammy,698deec477721a2aeef588b6,2,0,1500000.0,2.5,Fan,61b35fea67433d2dc586f7fe,50,0,,,,,,,,,,,,,,
Ballon Rollerd'Or,686bc1d7411d00ff2797fde9,5,2000000000.0,60.0,507.0,200000,0,False,Ballon Rollerd'Or,686bc1d7411d00ff2797fddf,2,4,750000000.0,35.0,Fan,6196269b67433d2dc52e0130,193,4,,,,,,,,,,,,,,
Banhammer Master,6892166d73641cbc58e441da,1,400000.0,1.5,0.09,40,0,True,Banhammer Master,6509926248ee2c2ada95fb8a,2,0,132000.0,0.0,Fan,61b35fea67433d2dc586f7fe,260,0,,,,,,,,,,,,,,
Banhammer Master,6892166d73641cbc58e441e4,2,1000000.0,4.0,0.24,100,0,True,Banhammer Master,6892166d73641cbc58e441da,2,1,400000.0,1.5,Fan,6319f7baa8ce530569ed16b9,15,1,,,,,,,,,,,,,,
Banhammer Master,6892166d73641cbc58e441ee,3,2500000.0,7.0,0.74,250,0,True,Banhammer Master,6892166d73641cbc58e441e4,2,2,1000000.0,4.0,Fan,61b35dac67433d2dc57d1156,2,2,,,,,,,,,,,,,,
Banhammer Master,6892166d73641cbc58e441fe,5,20000000.0,18.0,10.0,2000,0,True,Banhammer Master,6892166d73641cbc58e441f6,2,4,6500000.0,12.0,Fan,6196269b67433d2dc52e0130,4,4,,,,,,,,,,,,,,
Banhammer Master,6892166d73641cbc58e441f6,4,6500000.0,12.0,7.0,650,0,True,Banhammer Master,6892166d73641cbc58e441ee,2,3,2500000.0,7.0,Fan,6319f918a8ce530569f33dd5,2,3,,,,,,,,,,,,,,
BasaltRig,68b6d9dcf58321ae064c19f6,4,2000000.0,4.0,7.0,200,0,False,BasaltRig,68b6d9dcf58321ae064c19f0,2,3,800000.0,2.0,Fan,6319f918a8ce530569f33dd5,2,3,,,,,,,,,,,,,,
Bass'n'Mine,67239c8e11377391a0ccc7c9,1,17070000.0,5.0,20.3,1707,0,False,Bass'n'Mine,67239c8e11377391a0ccc7c6,2,0,6500000.0,3.5,Wire,61b3604967433d2dc58893b0,58000,0,,,,,,,,,,,,,,
Bass'n'Mine,67239c8f11377391a0ccc7d5,3,117700000.0,13.0,140.0,11770,0,False,Bass'n'Mine,67239c8e11377391a0ccc7cf,2,2,44810000.0,9.8,Wire,61b35dcd67433d2dc57daca3,420,2,,,,,,,,,,,,,,
Battle of the Сurrents,650df3ac3340fbd614a915d9,4,50069565.0,10.95,26.0,5007,0,True,Battle of the Сurrents,650df3ac3340fbd614a915d1,2,3,19074090.0,7.1,Fan,6319f918a8ce530569f33dd5,7,3,,,,,,,,,,,,,,
Battle of the Сurrents,650df3ac3340fbd614a915e1,5,131432700.0,16.32,67.0,13144,0,True,Battle of the Сurrents,650df3ac3340fbd614a915d9,2,4,50069565.0,10.95,Fan,6196269b67433d2dc52e0130,25,4,,,,,,,,,,,,,,
Battle of the Сurrents,650df3ac3340fbd614a915c1,1,2768115.0,2.4,1.5,277,0,True,Battle of the Сurrents,650df3ac3340fbd614a915be,2,0,1054500.0,1.0,Fan,61b35fea67433d2dc586f7fe,4000,0,,,,,,,,,,,,,,
Battle of the Сurrents,650df3ac3340fbd614a915d1,3,19074090.0,7.1,10.0,1908,0,True,Battle of the Сurrents,650df3ac3340fbd614a915c9,2,2,7266315.0,4.36,Fan,61b35dac67433d2dc57d1156,27,2,,,,,,,,,,,,,,
Batty,65326f29a072ea9506f9a338,1,2887500.0,2.4,0.33,289,0,False,Batty,65326f29a072ea9506f9a335,2,0,1000000.0,1.0,Wire,61b3604967433d2dc58893b0,1000,0,,,,,,,,,,,,,,
Batty,65326f29a072ea9506f9a350,4,52229310.0,10.95,7.0,5223,0,False,Batty,65326f29a072ea9506f9a348,2,3,19896870.0,7.1,Wire,6319f969a8ce530569f4b3e8,2,3,,,,,,,,,,,,,,
Batty,65326f29a072ea9506f9a348,3,19896870.0,7.1,2.29,1990,0,False,Batty,65326f29a072ea9506f9a340,2,2,7579740.0,4.36,Wire,61b35dcd67433d2dc57daca3,7,2,,,,,,,,,,,,,,
Batty,65326f29a072ea9506f9a358,5,137101965.0,16.32,16.0,13711,0,False,Batty,65326f29a072ea9506f9a350,2,4,52229310.0,10.95,Wire,6196281467433d2dc53872b3,2,4,,,,,,,,,,,,,,
Batty,65326f29a072ea9506f9a340,2,7579740.0,4.36,0.87,758,0,False,Batty,65326f29a072ea9506f9a338,2,1,2887500.0,2.4,Wire,6319f81fa8ce530569eee9dd,54,1,,,,,,,,,,,,,,
BB Juan,698afe2a1a5d82de5b6e3cbe,4,400000000.0,40.0,175.0,40000,0,True,BB Juan,698afe2a1a5d82de5b6e3cb8,2,3,155000000.0,25.0,Wire,6319f969a8ce530569f4b3e8,19,3,,,,,,,,,,,,,,
BB Juan,698afe2a1a5d82de5b6e3cc4,5,1000000000.0,65.0,450.0,100000,0,True,BB Juan,698afe2a1a5d82de5b6e3cbe,2,4,400000000.0,40.0,Wire,6196281467433d2dc53872b3,18,4,,,,,,,,,,,,,,
BB Juan,698afe2a1a5d82de5b6e3cac,1,25000000.0,8.0,5.0,2500,0,True,BB Juan,698afe2a1a5d82de5b6e3ca9,2,0,8500000.0,3.0,Wire,61b3604967433d2dc58893b0,5500,0,,,,,,,,,,,,,,
BB Juan,698afe2a1a5d82de5b6e3cb2,2,60000000.0,15.0,30.0,6000,0,True,BB Juan,698afe2a1a5d82de5b6e3cac,2,1,25000000.0,8.0,Wire,6319f81fa8ce530569eee9dd,700,1,,,,,,,,,,,,,,
Beachside Billionaire,6661dceadddadd0605eedd3d,2,8268750.0,7.44,4.5,827,0,True,Beachside Billionaire,6661dceadddadd0605eedd37,2,1,3150000.0,4.5,Fan,6319f7baa8ce530569ed16b9,260,1,,,,,,,,,,,,,,
Beachside Billionaire,6661dceadddadd0605eedd49,4,56976990.0,17.32,29.0,5698,0,True,Beachside Billionaire,6661dceadddadd0605eedd43,2,3,21705495.0,11.56,Fan,6319f918a8ce530569f33dd5,8,3,,,,,,,,,,,,,,
BearHole,67051ad372cf73b1d5d2aa2f,5,880000000.0,34.0,917.0,88000,0,False,BearHole,67051ad372cf73b1d5d2aa29,2,4,333000000.0,26.0,Hashboard,6196289f67433d2dc53c0c5d,44,4,,,,,,,,,,,,,,
BearHole,67051ad372cf73b1d5d2aa23,3,126700000.0,18.0,133.0,12670,0,False,BearHole,67051ad372cf73b1d5d2aa1d,2,2,48250000.0,12.0,Hashboard,61b35e3767433d2dc57f86a2,375,2,,,,,,,,,,,,,,
Bearish,65dc7fedd68c8ab1d87f1e31,5,224347200.0,25.39,114.0,22435,0,True,Bearish,65dc7fedd68c8ab1d87f1e29,2,4,85465590.0,17.32,Fan,6196269b67433d2dc52e0130,43,4,,,,,,,,,,,,,,
Bearish,65dc7fedd68c8ab1d87f1e21,3,32558295.0,11.56,17.0,3256,0,True,Bearish,65dc7fedd68c8ab1d87f1e19,2,2,12403125.0,7.44,Fan,61b35dac67433d2dc57d1156,47,2,,,,,,,,,,,,,,
Bearish,65dc7fedd68c8ab1d87f1e19,2,12403125.0,7.44,6.5,1241,0,True,Bearish,65dc7fedd68c8ab1d87f1e11,2,1,4725000.0,4.5,Fan,6319f7baa8ce530569ed16b9,395,1,,,,,,,,,,,,,,
Bearish,65dc7fedd68c8ab1d87f1e11,1,4725000.0,4.5,2.4,473,0,True,Bearish,65dc7fedd68c8ab1d87f1e0e,2,0,1800000.0,2.0,Fan,61b35fea67433d2dc586f7fe,6900,0,,,,,,,,,,,,,,
Beast Bursting,65fd64de8b90e4538ff4a14b,1,173250.0,1.2,0.09,18,0,True,Beast Bursting,65fd64de8b90e4538ff4a148,2,0,66000.0,0.5,Fan,61b35fea67433d2dc586f7fe,260,0,,,,,,,,,,,,,,
Beast Bursting,65fd64de8b90e4538ff4a153,2,454860.0,2.18,0.24,46,0,True,Beast Bursting,65fd64de8b90e4538ff4a14b,2,1,173250.0,1.2,Fan,6319f7baa8ce530569ed16b9,15,1,,,,,,,,,,,,,,
Beast Bursting,65fd64de8b90e4538ff4a163,4,3134460.0,5.47,7.0,314,0,True,Beast Bursting,65fd64de8b90e4538ff4a15b,2,3,1194060.0,3.55,Fan,6319f918a8ce530569f33dd5,2,3,,,,,,,,,,,,,,
Beast Bursting,65fd64de8b90e4538ff4a16b,5,8228010.0,8.16,10.0,823,0,True,Beast Bursting,65fd64de8b90e4538ff4a163,2,4,3134460.0,5.47,Fan,6196269b67433d2dc52e0130,4,4,,,,,,,,,,,,,,
Beast Bursting,65fd64de8b90e4538ff4a15b,3,1194060.0,3.55,0.74,120,0,True,Beast Bursting,65fd64de8b90e4538ff4a153,2,2,454860.0,2.18,Fan,61b35dac67433d2dc57d1156,2,2,,,,,,,,,,,,,,
BeetCoiner,6687bde47643815232d5f0db,4,4938150.0,2.84,7.0,494,0,False,BeetCoiner,6687bde47643815232d5f0d5,2,3,1881180.0,1.74,Hashboard,6319fc56a8ce530569024d79,2,3,,,,,,,,,,,,,,
Beholder Eyes,6936ca1cb13b27427b9f3a6e,3,18700000.0,12.0,4.0,1870,0,True,Beholder Eyes,6936ca1cb13b27427b9f3a68,2,2,7090000.0,6.0,Wire,61b35dcd67433d2dc57daca3,12,2,,,,,,,,,,,,,,
Beholder Eyes,6936ca1cb13b27427b9f3a68,2,7090000.0,6.0,1.49,709,0,True,Beholder Eyes,6936ca1cb13b27427b9f3a62,2,1,2700000.0,2.5,Wire,6319f81fa8ce530569eee9dd,95,1,,,,,,,,,,,,,,
Beholder Eyes,6936ca1cb13b27427b9f3a7a,5,140000000.0,42.0,28.0,14000,0,True,Beholder Eyes,6936ca1cb13b27427b9f3a74,2,4,50000000.0,20.0,Wire,6196281467433d2dc53872b3,3,4,,,,,,,,,,,,,,
Beholder Eyes,6936ca1cb13b27427b9f3a62,1,2700000.0,2.5,0.44,270,0,True,Beholder Eyes,6936ca1cb13b27427b9f3a5f,2,0,1000000.0,1.0,Wire,61b3604967433d2dc58893b0,1300,0,,,,,,,,,,,,,,
BelleDeerDuo,657099373c4611957323da56,1,372120.0,0.4,0.19,38,0,False,BelleDeerDuo,657099373c4611957323da53,2,0,141750.0,0.0,Wire,61b3604967433d2dc58893b0,600,0,,,,,,,,,,,,,,
BelleDeerDuo,657099373c4611957323da5e,2,976815.0,0.96,0.5,98,0,False,BelleDeerDuo,657099373c4611957323da56,2,1,372120.0,0.4,Wire,6319f81fa8ce530569eee9dd,31,1,,,,,,,,,,,,,,
BelleDeerDuo,657099373c4611957323da76,5,17669295.0,4.38,10.0,1767,0,False,BelleDeerDuo,657099373c4611957323da6e,2,4,6731130.0,2.84,Wire,6196281467433d2dc53872b3,1,4,,,,,,,,,,,,,,
BelleDeerDuo,657099373c4611957323da6e,4,6731130.0,2.84,7.0,674,0,False,BelleDeerDuo,657099373c4611957323da66,2,3,2564205.0,1.74,Wire,6319f969a8ce530569f4b3e8,2,3,,,,,,,,,,,,,,
Bergedge,64ec914c22c75110b9b09558,2,24885.0,0.2,0.13,3,0,False,Bergedge,64ec914c22c75110b9b0954e,2,1,9450.0,0.08,Fan,6319f7baa8ce530569ed16b9,8,1,,,,,,,,,,,,,,
Bergedge,64ec914c22c75110b9b09576,5,450975.0,0.98,10.0,46,0,False,Bergedge,64ec914c22c75110b9b0956c,2,4,171780.0,0.65,Fan,6196269b67433d2dc52e0130,4,4,,,,,,,,,,,,,,
Bergedge,64ec914c22c75110b9b0954e,1,9450.0,0.08,0.03,1,0,False,Bergedge,64ec900822c75110b9b093c3,2,0,3600.0,0.0,Fan,61b35fea67433d2dc586f7fe,90,0,,,,,,,,,,,,,,
Bergedge,64ec914c22c75110b9b0956c,4,171780.0,0.65,7.0,18,0,False,Bergedge,64ec914c22c75110b9b09562,2,3,65415.0,0.41,Fan,6319f918a8ce530569f33dd5,2,3,,,,,,,,,,,,,,
Best Friend,68d6693abedeb9a12e00b39d,5,760000000.0,60.0,55.0,76000,0,False,Best Friend,68d6693abedeb9a12e00b397,2,4,286000000.0,35.0,Wire,6196281467433d2dc53872b3,6,4,,,,,,,,,,,,,,
Best Friend,68d6693abedeb9a12e00b397,4,286000000.0,35.0,21.0,28600,0,False,Best Friend,68d6693abedeb9a12e00b391,2,3,108600000.0,25.0,Wire,6319f969a8ce530569f4b3e8,8,3,,,,,,,,,,,,,,
Best Friend,68d6693abedeb9a12e00b391,3,108600000.0,25.0,8.0,10860,0,False,Best Friend,68d6693abedeb9a12e00b38b,2,2,41350000.0,15.0,Wire,61b35dcd67433d2dc57daca3,29,2,,,,,,,,,,,,,,
Best Friend,68d6693abedeb9a12e00b38b,2,41350000.0,15.0,3.5,4135,0,False,Best Friend,68d6693abedeb9a12e00b385,2,1,15750000.0,7.0,Wire,6319f81fa8ce530569eee9dd,195,1,,,,,,,,,,,,,,
Best Friend,68d6693abedeb9a12e00b385,1,15750000.0,7.0,1.2,1575,0,False,Best Friend,68d6693abedeb9a12e00b382,2,0,600000.0,3.0,Wire,61b3604967433d2dc58893b0,500,0,,,,,,,,,,,,,,
Billy the Squeak,6872491f411d00ff27a846f4,5,1130000000.0,33.0,236.0,113000,0,True,Billy the Squeak,6872491f411d00ff27a846ec,2,4,428000000.0,25.0,Fan,6196269b67433d2dc52e0130,89,4,,,,,,,,,,,,,,
Binance Blazer,670fdec00dbe61e6fa14b5e1,1,3780000.0,5.5,0.6,378,0,False,Binance Blazer,670fdec00dbe61e6fa14b5de,2,0,1440000.0,2.0,Wire,61b3604967433d2dc58893b0,1800,0,,,,,,,,,,,,,,
Bio-Plasma,687e3f48265f9bf2be1a836e,3,32700000.0,10.0,3.5,3270,0,False,Bio-Plasma,687e3f48265f9bf2be1a8368,2,2,12420000.0,6.0,Wire,61b35dcd67433d2dc57daca3,10,2,,,,,,,,,,,,,,
BioGauge 67,6452490c8953173292548e9d,2,301875.0,1.66,0.16,31,0,True,BioGauge 67,6452490c8953173292548e8f,2,1,114975.0,0.55,Hashboard,6319f840a8ce530569ef82b7,9,1,,,,,,,,,,,,,,
BioGauge 67,6452490f8953173292548ec7,5,5460420.0,3.9,10.0,547,0,True,BioGauge 67,6452490e8953173292548eb9,2,4,2080155.0,2.6,Fan,6196269b67433d2dc52e0130,4,4,,,,,,,,,,,,,,
BioGauge 67,6452490c8953173292548e8f,1,114975.0,0.55,0.06,12,0,True,BioGauge 67,645230f07dd1aacd1ea9bd01,2,0,43800.0,0.0,Hashboard,61b3606767433d2dc58913a9,180,0,,,,,,,,,,,,,,
BioGauge 67,6452490e8953173292548eb9,4,2080155.0,2.6,7.0,209,0,True,BioGauge 67,6452490d8953173292548eab,2,3,792435.0,2.08,Hashboard,6319fc56a8ce530569024d79,2,3,,,,,,,,,,,,,,
BioGauge 67,6452490d8953173292548eab,3,792435.0,2.08,0.74,80,0,True,BioGauge 67,6452490c8953173292548e9d,2,2,301875.0,1.66,Hashboard,61b35e3767433d2dc57f86a2,2,2,,,,,,,,,,,,,,
BitAce,650043862216e1841eba853a,2,41370.0,0.2,0.13,5,0,False,BitAce,650043862216e1841eba8532,2,1,15750.0,0.08,Hashboard,6319f840a8ce530569ef82b7,8,1,,,,,,,,,,,,,,
BitAce,650043862216e1841eba8552,5,748965.0,0.98,10.0,75,0,False,BitAce,650043862216e1841eba854a,2,4,285285.0,0.65,Fan,6196269b67433d2dc52e0130,4,4,,,,,,,,,,,,,,
BitAce,650043862216e1841eba8542,3,108675.0,0.41,0.74,11,0,False,BitAce,650043862216e1841eba853a,2,2,41370.0,0.2,Hashboard,61b35e3767433d2dc57f86a2,2,2,,,,,,,,,,,,,,
BitAce,650043862216e1841eba854a,4,285285.0,0.65,7.0,29,0,False,BitAce,650043862216e1841eba8542,2,3,108675.0,0.41,Hashboard,6319fc56a8ce530569024d79,2,3,,,,,,,,,,,,,,
BitcoinMaster,667d280b7643815232bdaf2d,3,4883865.0,9.72,1.65,489,0,False,BitcoinMaster,667d280b7643815232bdaf27,2,2,1860495.0,5.8,Hashboard,61b35e3767433d2dc57f86a2,5,2,,,,,,,,,,,,,,
BitcoinMaster,667d280b7643815232bdaf33,4,12820185.0,15.21,7.0,1283,0,False,BitcoinMaster,667d280b7643815232bdaf2d,2,3,4883865.0,9.72,Hashboard,6319fc56a8ce530569024d79,2,3,,,,,,,,,,,,,,
Bitfoot,6573056d5d9e34da773e33aa,2,263865.0,0.96,0.13,27,0,False,Bitfoot,6573056d5d9e34da773e33a2,2,1,100485.0,0.4,Wire,6319f81fa8ce530569eee9dd,8,1,,,,,,,,,,,,,,
Bitfoot,6573056d5d9e34da773e33a2,1,100485.0,0.4,0.05,11,0,False,Bitfoot,6573056d5d9e34da773e339f,2,0,38250.0,0.0,Wire,61b3604967433d2dc58893b0,150,0,,,,,,,,,,,,,,
Bitfoot,6573056d5d9e34da773e33ba,4,1818390.0,2.84,7.0,182,0,False,Bitfoot,6573056d5d9e34da773e33b2,2,3,692685.0,1.74,Wire,6319f969a8ce530569f4b3e8,2,3,,,,,,,,,,,,,,
Bitfoot,6573056d5d9e34da773e33b2,3,692685.0,1.74,0.74,70,0,False,Bitfoot,6573056d5d9e34da773e33aa,2,2,263865.0,0.96,Wire,61b35dcd67433d2dc57daca3,2,2,,,,,,,,,,,,,,
Bitfoot,6573056d5d9e34da773e33c2,5,4773300.0,4.38,10.0,478,0,False,Bitfoot,6573056d5d9e34da773e33ba,2,4,1818390.0,2.84,Wire,6196281467433d2dc53872b3,1,4,,,,,,,,,,,,,,
BitLoco,657097f63c4611957323d915,2,854490.0,0.96,0.45,86,0,False,BitLoco,657097f63c4611957323d90d,2,1,325500.0,0.4,Fan,6319f7baa8ce530569ed16b9,28,1,,,,,,,,,,,,,,
BitLoco,657097f63c4611957323d92d,5,15456525.0,4.38,10.0,1546,0,False,BitLoco,657097f63c4611957323d925,2,4,5888190.0,2.84,Fan,6196269b67433d2dc52e0130,4,4,,,,,,,,,,,,,,
BitLoco,657097f63c4611957323d91d,3,2243115.0,1.74,1.17,225,0,False,BitLoco,657097f63c4611957323d915,2,2,854490.0,0.96,Fan,61b35dac67433d2dc57d1156,3,2,,,,,,,,,,,,,,
BitTRXer,657afe778112f2f9a3609df0,4,9686565.0,15.21,7.0,969,0,False,BitTRXer,657afe778112f2f9a3609de8,2,3,3690120.0,9.72,Fan,6319f918a8ce530569f33dd5,2,3,,,,,,,,,,,,,,
BitTRXer,657afe778112f2f9a3609dd8,1,535500.0,3.0,0.27,54,0,False,BitTRXer,657afe778112f2f9a3609dd5,2,0,204000.0,1.0,Fan,61b35fea67433d2dc586f7fe,800,0,,,,,,,,,,,,,,
BitTRXer,657afe778112f2f9a3609df8,5,25427325.0,22.89,13.0,2543,0,False,BitTRXer,657afe778112f2f9a3609df0,2,4,9686565.0,15.21,Fan,6196269b67433d2dc52e0130,5,4,,,,,,,,,,,,,,
BitTRXer,657afe778112f2f9a3609de8,3,3690120.0,9.72,1.86,370,0,False,BitTRXer,657afe778112f2f9a3609de0,2,2,1405740.0,5.8,Fan,61b35dac67433d2dc57d1156,5,2,,,,,,,,,,,,,,
BitTRXer,657afe778112f2f9a3609de0,2,1405740.0,5.8,0.71,141,0,False,BitTRXer,657afe778112f2f9a3609dd8,2,1,535500.0,3.0,Fan,6319f7baa8ce530569ed16b9,44,1,,,,,,,,,,,,,,
Black Cat,65326c3ea072ea9506f99ef8,1,131250.0,0.4,0.07,14,0,True,Black Cat,65326c3ea072ea9506f99ef5,2,0,50000.0,0.0,Hashboard,61b3606767433d2dc58913a9,200,0,,,,,,,,,,,,,,
